"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"07/18/2022 01:55:00","H Q",61844,33.53,-1.07,0.00
"07/18/2022 01:55:00","HUD VL",61758,91.72,2.91,-54.20
"07/18/2022 01:55:00","LONGIL",61762,107.96,4.22,-69.13
"07/18/2022 01:55:00","MHK VL",61756,35.82,1.21,0.00
"07/18/2022 01:55:00","MILLWD",61759,93.16,3.22,-55.34
"07/18/2022 01:55:00","N.Y.C.",61761,93.52,3.74,-55.18
"07/18/2022 01:55:00","NORTH",61755,22.90,-1.21,10.49
"07/18/2022 01:55:00","NPX",61845,107.00,2.28,-70.11
"07/18/2022 01:55:00","O H",61846,40.46,-0.73,-6.58
"07/18/2022 01:55:00","PJM",61847,69.30,1.59,-33.10
"07/18/2022 01:55:00","WEST",61752,41.70,-0.14,-7.23
"07/18/2022 02:00:00","CAPITL",61757,144.20,4.79,-83.75
"07/18/2022 02:00:00","CENTRL",61754,56.33,0.67,0.00
"07/18/2022 02:00:00","DUNWOD",61760,93.28,5.46,-32.16
"07/18/2022 02:00:00","GENESE",61753,55.55,-0.11,0.00
"07/18/2022 02:00:00","H Q",61844,54.05,-1.62,0.00
"07/18/2022 02:00:00","HUD VL",61758,91.52,4.68,-31.18
"07/18/2022 02:00:00","LONGIL",61762,108.26,6.68,-45.92
"07/18/2022 02:00:00","MHK VL",61756,57.56,1.89,0.00
"07/18/2022 02:00:00","MILLWD",61759,93.00,5.12,-32.22
"07/18/2022 02:00:00","N.Y.C.",61761,93.80,5.96,-32.18
"07/18/2022 02:00:00","NORTH",61755,48.08,-1.84,5.74
"07/18/2022 02:00:00","NPX",61845,88.14,3.67,-28.80
"07/18/2022 02:00:00","O H",61846,57.54,-1.73,-3.60
"07/18/2022 02:00:00","PJM",61847,77.16,2.34,-19.16
"07/18/2022 02:00:00","WEST",61752,58.79,-0.83,-3.96
"07/18/2022 02:05:00","CAPITL",61757,172.21,3.47,-127.95
"07/18/2022 02:05:00","CENTRL",61754,41.17,0.37,0.00
"07/18/2022 02:05:00","DUNWOD",61760,90.50,3.92,-45.78
"07/18/2022 02:05:00","GENESE",61753,40.56,-0.24,0.00
"07/18/2022 02:05:00","H Q",61844,39.66,-1.14,0.00
"07/18/2022 02:05:00","HUD VL",61758,89.03,3.35,-44.89
"07/18/2022 02:05:00","LONGIL",61762,100.17,4.81,-54.56
"07/18/2022 02:05:00","MHK VL",61756,42.19,1.39,0.00
"07/18/2022 02:05:00","MILLWD",61759,90.44,3.71,-45.93
"07/18/2022 02:05:00","N.Y.C.",61761,90.93,4.32,-45.81
"07/18/2022 02:05:00","NORTH",61755,30.92,-1.27,8.61
"07/18/2022 02:05:00","NPX",61845,98.46,2.65,-55.01
"07/18/2022 02:05:00","O H",61846,44.65,-1.55,-5.40
"07/18/2022 02:05:00","PJM",61847,69.79,1.55,-27.45
"07/18/2022 02:05:00","WEST",61752,45.84,-0.90,-5.94
"07/18/2022 02:10:00","CAPITL",61757,107.58,3.63,-61.25
"07/18/2022 02:10:00","CENTRL",61754,43.09,0.38,0.00
"07/18/2022 02:10:00","DUNWOD",61760,68.66,4.19,-21.77
"07/18/2022 02:10:00","GENESE",61753,42.45,-0.25,0.00
"07/18/2022 02:10:00","H Q",61844,41.51,-1.20,0.00
"07/18/2022 02:10:00","HUD VL",61758,67.67,3.59,-21.38
"07/18/2022 02:10:00","LONGIL",61762,108.03,5.12,-60.20
"07/18/2022 02:10:00","MHK VL",61756,44.16,1.45,0.00
"07/18/2022 02:10:00","MILLWD",61759,68.52,3.97,-21.84
"07/18/2022 02:10:00","N.Y.C.",61761,69.06,4.57,-21.78
"07/18/2022 02:10:00","NORTH",61755,37.22,-1.37,4.12
"07/18/2022 02:10:00","NPX",61845,72.38,2.82,-26.86
"07/18/2022 02:10:00","O H",61846,43.71,-1.58,-2.58
"07/18/2022 02:10:00","PJM",61847,57.43,1.66,-13.06
"07/18/2022 02:10:00","WEST",61752,44.60,-0.94,-2.84
"07/18/2022 02:15:00","CAPITL",61757,127.16,3.24,-85.81
"07/18/2022 02:15:00","CENTRL",61754,38.53,0.42,0.00
"07/18/2022 02:15:00","DUNWOD",61760,71.81,3.66,-30.04
"07/18/2022 02:15:00","GENESE",61753,38.03,-0.08,0.00
"07/18/2022 02:15:00","H Q",61844,37.00,-1.11,0.00
"07/18/2022 02:15:00","HUD VL",61758,70.81,3.13,-29.57
"07/18/2022 02:15:00","LONGIL",61762,107.97,4.49,-65.37
"07/18/2022 02:15:00","MHK VL",61756,39.44,1.33,0.00
"07/18/2022 02:15:00","MILLWD",61759,71.72,3.47,-30.14
"07/18/2022 02:15:00","N.Y.C.",61761,72.17,4.00,-30.06
"07/18/2022 02:15:00","NORTH",61755,31.11,-1.26,5.74
"07/18/2022 02:15:00","NPX",61845,79.73,2.48,-39.15
"07/18/2022 02:15:00","O H",61846,40.53,-1.18,-3.60
"07/18/2022 02:15:00","PJM",61847,57.68,1.53,-18.04
"07/18/2022 02:15:00","WEST",61752,41.49,-0.57,-3.96
"07/18/2022 02:20:00","CAPITL",61757,99.43,3.13,-59.01
"07/18/2022 02:20:00","CENTRL",61754,37.74,0.45,0.00
"07/18/2022 02:20:00","DUNWOD",61760,61.03,3.54,-20.20
"07/18/2022 02:20:00","GENESE",61753,37.29,0.00,0.00
"07/18/2022 02:20:00","H Q",61844,36.20,-1.08,0.00
"07/18/2022 02:20:00","HUD VL",61758,60.26,3.02,-19.96
"07/18/2022 02:20:00","LONGIL",61762,107.96,4.36,-66.31
"07/18/2022 02:20:00","MHK VL",61756,38.56,1.27,0.00
"07/18/2022 02:20:00","MILLWD",61759,60.92,3.36,-20.27
"07/18/2022 02:20:00","N.Y.C.",61761,61.37,3.88,-20.21
"07/18/2022 02:20:00","NORTH",61755,32.13,-1.23,3.93
"07/18/2022 02:20:00","NPX",61845,68.11,2.39,-28.43
"07/18/2022 02:20:00","O H",61846,38.75,-1.01,-2.46
"07/18/2022 02:20:00","PJM",61847,50.97,1.53,-12.16
"07/18/2022 02:20:00","WEST",61752,39.58,-0.41,-2.71
"07/18/2022 02:25:00","CAPITL",61757,99.71,3.03,-60.68
"07/18/2022 02:25:00","CENTRL",61754,36.44,0.43,0.00
"07/18/2022 02:25:00","DUNWOD",61760,60.02,3.46,-20.56
"07/18/2022 02:25:00","GENESE",61753,36.01,0.00,0.00
"07/18/2022 02:25:00","H Q",61844,34.96,-1.05,0.00
"07/18/2022 02:25:00","HUD VL",61758,59.31,2.95,-20.35
"07/18/2022 02:25:00","LONGIL",61762,107.95,4.28,-67.66
"07/18/2022 02:25:00","MHK VL",61756,37.23,1.22,0.00
"07/18/2022 02:25:00","MILLWD",61759,59.92,3.28,-20.64
"07/18/2022 02:25:00","N.Y.C.",61761,60.32,3.74,-20.57
"07/18/2022 02:25:00","NORTH",61755,30.79,-1.19,4.03
"07/18/2022 02:25:00","NPX",61845,68.29,2.34,-29.94
"07/18/2022 02:25:00","O H",61846,37.56,-0.97,-2.53
"07/18/2022 02:25:00","PJM",61847,49.87,1.48,-12.38
"07/18/2022 02:25:00","WEST",61752,38.35,-0.43,-2.77
"07/18/2022 02:30:00","CAPITL",61757,117.27,3.25,-75.39
"07/18/2022 02:30:00","CENTRL",61754,39.13,0.50,0.00
"07/18/2022 02:30:00","DUNWOD",61760,68.68,3.71,-26.34
"07/18/2022 02:30:00","GENESE",61753,38.56,-0.08,0.00
"07/18/2022 02:30:00","H Q",61844,37.51,-1.12,0.00
"07/18/2022 02:30:00","HUD VL",61758,67.74,3.17,-25.94
"07/18/2022 02:30:00","LONGIL",61762,107.94,4.56,-64.75
"07/18/2022 02:30:00","MHK VL",61756,39.95,1.31,0.00
"07/18/2022 02:30:00","MILLWD",61759,68.58,3.52,-26.43
"07/18/2022 02:30:00","N.Y.C.",61761,69.01,4.02,-26.35
"07/18/2022 02:30:00","NORTH",61755,32.31,-1.27,5.04
"07/18/2022 02:30:00","NPX",61845,75.68,2.47,-34.58
"07/18/2022 02:30:00","O H",61846,40.64,-1.16,-3.16
"07/18/2022 02:30:00","PJM",61847,56.08,1.62,-15.82
"07/18/2022 02:30:00","WEST",61752,41.60,-0.50,-3.47
"07/18/2022 02:35:00","CAPITL",61757,122.54,5.06,-57.87
"07/18/2022 02:35:00","CENTRL",61754,60.38,0.77,0.00
"07/18/2022 02:35:00","DUNWOD",61760,88.80,5.78,-23.41
"07/18/2022 02:35:00","GENESE",61753,59.49,-0.12,0.00
"07/18/2022 02:35:00","H Q",61844,57.88,-1.73,0.00
"07/18/2022 02:35:00","HUD VL",61758,87.08,4.94,-22.53
"07/18/2022 02:35:00","LONGIL",61762,100.28,7.09,-33.58
"07/18/2022 02:35:00","MHK VL",61756,61.69,2.09,0.00
"07/18/2022 02:35:00","MILLWD",61759,88.53,5.48,-23.44
"07/18/2022 02:35:00","N.Y.C.",61761,89.35,6.32,-23.43
"07/18/2022 02:35:00","NORTH",61755,53.61,-1.97,4.03
"07/18/2022 02:35:00","NPX",61845,79.51,3.87,-16.03
"07/18/2022 02:35:00","O H",61846,60.35,-1.79,-2.53
"07/18/2022 02:35:00","PJM",61847,76.06,2.56,-13.89
"07/18/2022 02:35:00","WEST",61752,61.61,-0.78,-2.78
"07/18/2022 02:40:00","CAPITL",61757,167.93,3.62,-121.69
"07/18/2022 02:40:00","CENTRL",61754,43.21,0.60,0.00
"07/18/2022 02:40:00","DUNWOD",61760,90.58,4.09,-43.87
"07/18/2022 02:40:00","GENESE",61753,42.58,-0.04,0.00
"07/18/2022 02:40:00","H Q",61844,41.34,-1.28,0.00
"07/18/2022 02:40:00","HUD VL",61758,89.09,3.50,-42.98
"07/18/2022 02:40:00","LONGIL",61762,100.21,5.03,-52.57
"07/18/2022 02:40:00","MHK VL",61756,44.11,1.49,0.00
"07/18/2022 02:40:00","MILLWD",61759,90.46,3.84,-44.00
"07/18/2022 02:40:00","N.Y.C.",61761,90.95,4.43,-43.90
"07/18/2022 02:40:00","NORTH",61755,32.96,-1.45,8.21
"07/18/2022 02:40:00","NPX",61845,96.72,2.77,-51.33
"07/18/2022 02:40:00","O H",61846,46.53,-1.24,-5.15
"07/18/2022 02:40:00","PJM",61847,70.78,1.87,-26.28
"07/18/2022 02:40:00","WEST",61752,47.76,-0.51,-5.65
"07/18/2022 02:45:00","CAPITL",61757,107.89,3.62,-61.65
"07/18/2022 02:45:00","CENTRL",61754,43.17,0.55,0.00
"07/18/2022 02:45:00","DUNWOD",61760,68.75,4.09,-22.04
"07/18/2022 02:45:00","GENESE",61753,42.58,-0.04,0.00
"07/18/2022 02:45:00","H Q",61844,41.38,-1.24,0.00
"07/18/2022 02:45:00","HUD VL",61758,67.74,3.50,-21.62
"07/18/2022 02:45:00","LONGIL",61762,100.26,5.07,-52.57
"07/18/2022 02:45:00","MHK VL",61756,44.11,1.49,0.00
"07/18/2022 02:45:00","MILLWD",61759,68.60,3.88,-22.11
"07/18/2022 02:45:00","N.Y.C.",61761,69.15,4.47,-22.05
"07/18/2022 02:45:00","NORTH",61755,37.02,-1.45,4.15
"07/18/2022 02:45:00","NPX",61845,72.00,2.77,-26.62
"07/18/2022 02:45:00","O H",61846,44.07,-1.15,-2.60
"07/18/2022 02:45:00","PJM",61847,57.71,1.87,-13.21
"07/18/2022 02:45:00","WEST",61752,45.01,-0.47,-2.86
"07/18/2022 02:50:00","CAPITL",61757,107.40,3.62,-61.11
"07/18/2022 02:50:00","CENTRL",61754,43.13,0.47,0.00
"07/18/2022 02:50:00","DUNWOD",61760,68.70,4.14,-21.90
"07/18/2022 02:50:00","GENESE",61753,42.58,-0.09,0.00
"07/18/2022 02:50:00","H Q",61844,41.43,-1.24,0.00
"07/18/2022 02:50:00","HUD VL",61758,67.68,3.54,-21.48
"07/18/2022 02:50:00","LONGIL",61762,100.26,5.12,-52.48
"07/18/2022 02:50:00","MHK VL",61756,44.16,1.49,0.00
"07/18/2022 02:50:00","MILLWD",61759,68.56,3.92,-21.97
"07/18/2022 02:50:00","N.Y.C.",61761,69.10,4.52,-21.92
"07/18/2022 02:50:00","NORTH",61755,37.10,-1.45,4.12
"07/18/2022 02:50:00","NPX",61845,71.67,2.82,-26.19
"07/18/2022 02:50:00","O H",61846,44.01,-1.24,-2.58
"07/18/2022 02:50:00","PJM",61847,57.63,1.83,-13.13
"07/18/2022 02:50:00","WEST",61752,44.90,-0.60,-2.84
"07/18/2022 02:55:00","CAPITL",61757,97.01,3.99,-46.04
"07/18/2022 02:55:00","CENTRL",61754,47.54,0.57,0.00
"07/18/2022 02:55:00","DUNWOD",61760,68.72,4.65,-17.09
"07/18/2022 02:55:00","GENESE",61753,46.74,-0.23,0.00
"07/18/2022 02:55:00","H Q",61844,45.61,-1.36,0.00
"07/18/2022 02:55:00","HUD VL",61758,67.59,3.95,-16.67
"07/18/2022 02:55:00","LONGIL",61762,100.18,5.68,-47.52
"07/18/2022 02:55:00","MHK VL",61756,48.62,1.64,0.00
"07/18/2022 02:55:00","MILLWD",61759,68.48,4.37,-17.14
"07/18/2022 02:55:00","N.Y.C.",61761,69.16,5.07,-17.11
"07/18/2022 02:55:00","NORTH",61755,42.25,-1.60,3.13
"07/18/2022 02:55:00","NPX",61845,67.86,3.10,-17.79
"07/18/2022 02:55:00","O H",61846,47.39,-1.55,-1.96
"07/18/2022 02:55:00","PJM",61847,59.21,2.02,-10.22
"07/18/2022 02:55:00","WEST",61752,48.38,-0.75,-2.16
"07/18/2022 03:00:00","CAPITL",61757,118.18,3.22,-76.60
"07/18/2022 03:00:00","CENTRL",61754,38.86,0.50,0.00
"07/18/2022 03:00:00","DUNWOD",61760,68.73,3.65,-26.72
"07/18/2022 03:00:00","GENESE",61753,38.40,0.04,0.00
"07/18/2022 03:00:00","H Q",61844,37.25,-1.11,0.00
"07/18/2022 03:00:00","HUD VL",61758,67.79,3.11,-26.32
"07/18/2022 03:00:00","LONGIL",61762,107.98,4.49,-65.13
"07/18/2022 03:00:00","MHK VL",61756,39.70,1.34,0.00
"07/18/2022 03:00:00","MILLWD",61759,68.63,3.45,-26.82
"07/18/2022 03:00:00","N.Y.C.",61761,69.09,3.99,-26.74
"07/18/2022 03:00:00","NORTH",61755,31.93,-1.30,5.12
"07/18/2022 03:00:00","NPX",61845,76.10,2.49,-35.25
"07/18/2022 03:00:00","O H",61846,40.62,-0.96,-3.21
"07/18/2022 03:00:00","PJM",61847,56.10,1.69,-16.06
"07/18/2022 03:00:00","WEST",61752,41.54,-0.35,-3.53
"07/18/2022 03:05:00","CAPITL",61757,118.50,3.22,-76.95
"07/18/2022 03:05:00","CENTRL",61754,38.86,0.54,0.00
"07/18/2022 03:05:00","DUNWOD",61760,68.73,3.56,-26.84
"07/18/2022 03:05:00","GENESE",61753,38.40,0.08,0.00
"07/18/2022 03:05:00","H Q",61844,37.21,-1.11,0.00
"07/18/2022 03:05:00","HUD VL",61758,67.83,3.07,-26.44
"07/18/2022 03:05:00","LONGIL",61762,108.01,4.44,-65.24
"07/18/2022 03:05:00","MHK VL",61756,39.63,1.30,0.00
"07/18/2022 03:05:00","MILLWD",61759,68.63,3.37,-26.93
"07/18/2022 03:05:00","N.Y.C.",61761,69.09,3.91,-26.85
"07/18/2022 03:05:00","NORTH",61755,31.92,-1.26,5.15
"07/18/2022 03:05:00","NPX",61845,76.21,2.46,-35.43
"07/18/2022 03:05:00","O H",61846,40.63,-0.92,-3.23
"07/18/2022 03:05:00","PJM",61847,56.14,1.68,-16.13
"07/18/2022 03:05:00","WEST",61752,41.56,-0.31,-3.54
"07/18/2022 03:10:00","CAPITL",61757,127.45,3.15,-86.29
"07/18/2022 03:10:00","CENTRL",61754,38.51,0.49,0.00
"07/18/2022 03:10:00","DUNWOD",61760,71.87,3.57,-30.28
"07/18/2022 03:10:00","GENESE",61753,37.98,-0.04,0.00
"07/18/2022 03:10:00","H Q",61844,36.91,-1.10,0.00
"07/18/2022 03:10:00","HUD VL",61758,70.89,3.04,-29.83
"07/18/2022 03:10:00","LONGIL",61762,107.97,4.41,-65.55
"07/18/2022 03:10:00","MHK VL",61756,39.31,1.29,0.00
"07/18/2022 03:10:00","MILLWD",61759,71.78,3.38,-30.39
"07/18/2022 03:10:00","N.Y.C.",61761,72.20,3.88,-30.30
"07/18/2022 03:10:00","NORTH",61755,30.93,-1.29,5.79
"07/18/2022 03:10:00","NPX",61845,80.01,2.44,-39.56
"07/18/2022 03:10:00","O H",61846,40.62,-1.02,-3.63
"07/18/2022 03:10:00","PJM",61847,57.80,1.60,-18.19
"07/18/2022 03:10:00","WEST",61752,41.59,-0.42,-3.99
"07/18/2022 03:15:00","CAPITL",61757,96.77,3.92,-45.56
"07/18/2022 03:15:00","CENTRL",61754,47.85,0.57,0.00
"07/18/2022 03:15:00","DUNWOD",61760,68.76,4.44,-17.04
"07/18/2022 03:15:00","GENESE",61753,47.14,-0.14,0.00
"07/18/2022 03:15:00","H Q",61844,46.01,-1.27,0.00
"07/18/2022 03:15:00","HUD VL",61758,67.68,3.78,-16.61
"07/18/2022 03:15:00","LONGIL",61762,108.09,5.48,-55.33
"07/18/2022 03:15:00","MHK VL",61756,48.89,1.61,0.00
"07/18/2022 03:15:00","MILLWD",61759,68.57,4.21,-17.08
"07/18/2022 03:15:00","N.Y.C.",61761,69.16,4.83,-17.05
"07/18/2022 03:15:00","NORTH",61755,42.71,-1.47,3.11
"07/18/2022 03:15:00","NPX",61845,67.75,3.03,-17.43
"07/18/2022 03:15:00","O H",61846,47.77,-1.47,-1.95
"07/18/2022 03:15:00","PJM",61847,59.36,1.89,-10.18
"07/18/2022 03:15:00","WEST",61752,48.72,-0.71,-2.14
"07/18/2022 03:20:00","CAPITL",61757,70.57,4.89,-7.49
"07/18/2022 03:20:00","CENTRL",61754,58.84,0.64,0.00
"07/18/2022 03:20:00","DUNWOD",61760,68.75,5.64,-4.91
"07/18/2022 03:20:00","GENESE",61753,57.91,-0.29,0.00
"07/18/2022 03:20:00","H Q",61844,56.63,-1.57,0.00
"07/18/2022 03:20:00","HUD VL",61758,67.49,4.83,-4.46
"07/18/2022 03:20:00","LONGIL",61762,77.35,6.92,-12.23
"07/18/2022 03:20:00","MHK VL",61756,60.18,1.98,0.00
"07/18/2022 03:20:00","MILLWD",61759,68.38,5.30,-4.89
"07/18/2022 03:20:00","N.Y.C.",61761,69.22,6.11,-4.91
"07/18/2022 03:20:00","NORTH",61755,55.72,-1.86,0.62
"07/18/2022 03:20:00","NPX",61845,57.89,3.78,4.09
"07/18/2022 03:20:00","O H",61846,56.66,-1.92,-0.39
"07/18/2022 03:20:00","PJM",61847,63.41,2.39,-2.83
"07/18/2022 03:20:00","WEST",61752,57.75,-0.87,-0.42
"07/18/2022 03:25:00","CAPITL",61757,70.86,4.75,-9.58
"07/18/2022 03:25:00","CENTRL",61754,57.26,0.73,0.00
"07/18/2022 03:25:00","DUNWOD",61760,67.25,5.37,-5.35
"07/18/2022 03:25:00","GENESE",61753,56.36,-0.17,0.00
"07/18/2022 03:25:00","H Q",61844,54.95,-1.58,0.00
"07/18/2022 03:25:00","HUD VL",61758,66.05,4.58,-4.94
"07/18/2022 03:25:00","LONGIL",61762,77.34,6.67,-14.14
"07/18/2022 03:25:00","MHK VL",61756,58.46,1.92,0.00
"07/18/2022 03:25:00","MILLWD",61759,66.95,5.09,-5.33
"07/18/2022 03:25:00","N.Y.C.",61761,67.71,5.82,-5.35
"07/18/2022 03:25:00","NORTH",61755,53.98,-1.81,0.74
"07/18/2022 03:25:00","NPX",61845,58.01,3.62,2.14
"07/18/2022 03:25:00","O H",61846,55.30,-1.69,-0.46
"07/18/2022 03:25:00","PJM",61847,62.07,2.43,-3.11
"07/18/2022 03:25:00","WEST",61752,56.42,-0.62,-0.51
"07/18/2022 03:30:00","CAPITL",61757,72.94,4.01,-20.53
"07/18/2022 03:30:00","CENTRL",61754,48.98,0.58,0.00
"07/18/2022 03:30:00","DUNWOD",61760,61.05,4.60,-8.05
"07/18/2022 03:30:00","GENESE",61753,48.30,-0.10,0.00
"07/18/2022 03:30:00","H Q",61844,47.09,-1.30,0.00
"07/18/2022 03:30:00","HUD VL",61758,60.11,3.92,-7.79
"07/18/2022 03:30:00","LONGIL",61762,77.34,5.71,-23.23
"07/18/2022 03:30:00","MHK VL",61756,49.99,1.59,0.00
"07/18/2022 03:30:00","MILLWD",61759,60.82,4.36,-8.06
"07/18/2022 03:30:00","N.Y.C.",61761,61.49,5.03,-8.06
"07/18/2022 03:30:00","NORTH",61755,45.48,-1.50,1.42
"07/18/2022 03:30:00","NPX",61845,58.12,3.10,-6.62
"07/18/2022 03:30:00","O H",61846,47.93,-1.35,-0.89
"07/18/2022 03:30:00","PJM",61847,55.27,2.08,-4.79
"07/18/2022 03:30:00","WEST",61752,48.89,-0.48,-0.98
"07/18/2022 03:35:00","CAPITL",61757,70.55,4.85,-7.19
"07/18/2022 03:35:00","CENTRL",61754,59.21,0.70,0.00
"07/18/2022 03:35:00","DUNWOD",61760,68.97,5.56,-4.90
"07/18/2022 03:35:00","GENESE",61753,58.45,-0.06,0.00
"07/18/2022 03:35:00","H Q",61844,56.93,-1.58,0.00
"07/18/2022 03:35:00","HUD VL",61758,67.68,4.74,-4.44
"07/18/2022 03:35:00","LONGIL",61762,99.76,6.90,-34.35
"07/18/2022 03:35:00","MHK VL",61756,60.38,1.87,0.00
"07/18/2022 03:35:00","MILLWD",61759,68.65,5.27,-4.88
"07/18/2022 03:35:00","N.Y.C.",61761,69.50,6.08,-4.90
"07/18/2022 03:35:00","NORTH",61755,56.10,-1.81,0.60
"07/18/2022 03:35:00","NPX",61845,57.72,3.75,4.54
"07/18/2022 03:35:00","O H",61846,57.31,-1.58,-0.38
"07/18/2022 03:35:00","PJM",61847,63.84,2.51,-2.82
"07/18/2022 03:35:00","WEST",61752,58.40,-0.53,-0.41
"07/18/2022 03:40:00","CAPITL",61757,70.57,4.90,-7.37
"07/18/2022 03:40:00","CENTRL",61754,59.06,0.76,0.00
"07/18/2022 03:40:00","DUNWOD",61760,68.82,5.60,-4.92
"07/18/2022 03:40:00","GENESE",61753,58.19,-0.12,0.00
"07/18/2022 03:40:00","H Q",61844,56.67,-1.63,0.00
"07/18/2022 03:40:00","HUD VL",61758,67.55,4.78,-4.47
"07/18/2022 03:40:00","LONGIL",61762,108.18,6.88,-43.00
"07/18/2022 03:40:00","MHK VL",61756,60.17,1.87,0.00
"07/18/2022 03:40:00","MILLWD",61759,68.45,5.25,-4.90
"07/18/2022 03:40:00","N.Y.C.",61761,69.35,6.12,-4.93
"07/18/2022 03:40:00","NORTH",61755,55.82,-1.87,0.61
"07/18/2022 03:40:00","NPX",61845,57.78,3.79,4.31
"07/18/2022 03:40:00","O H",61846,57.05,-1.63,-0.38
"07/18/2022 03:40:00","PJM",61847,63.70,2.56,-2.83
"07/18/2022 03:40:00","WEST",61752,58.14,-0.58,-0.42
"07/18/2022 03:45:00","CAPITL",61757,70.55,4.84,-7.37
"07/18/2022 03:45:00","CENTRL",61754,59.04,0.70,0.00
"07/18/2022 03:45:00","DUNWOD",61760,68.82,5.60,-4.88
"07/18/2022 03:45:00","GENESE",61753,58.28,-0.06,0.00
"07/18/2022 03:45:00","H Q",61844,56.71,-1.63,0.00
"07/18/2022 03:45:00","HUD VL",61758,67.56,4.78,-4.43
"07/18/2022 03:45:00","LONGIL",61762,77.41,6.94,-12.13
"07/18/2022 03:45:00","MHK VL",61756,60.21,1.87,0.00
"07/18/2022 03:45:00","MILLWD",61759,68.45,5.25,-4.86
"07/18/2022 03:45:00","N.Y.C.",61761,69.35,6.12,-4.89
"07/18/2022 03:45:00","NORTH",61755,55.81,-1.92,0.61
"07/18/2022 03:45:00","NPX",61845,57.95,3.79,4.19
"07/18/2022 03:45:00","O H",61846,57.15,-1.57,-0.38
"07/18/2022 03:45:00","PJM",61847,63.72,2.56,-2.81
"07/18/2022 03:45:00","WEST",61752,58.23,-0.53,-0.42
"07/18/2022 03:50:00","CAPITL",61757,112.02,3.38,-67.84
"07/18/2022 03:50:00","CENTRL",61754,41.29,0.49,0.00
"07/18/2022 03:50:00","DUNWOD",61760,68.74,3.88,-24.06
"07/18/2022 03:50:00","GENESE",61753,40.76,-0.04,0.00
"07/18/2022 03:50:00","H Q",61844,39.66,-1.14,0.00
"07/18/2022 03:50:00","HUD VL",61758,67.77,3.30,-23.66
"07/18/2022 03:50:00","LONGIL",61762,74.28,4.81,-28.67
"07/18/2022 03:50:00","MHK VL",61756,42.10,1.31,0.00
"07/18/2022 03:50:00","MILLWD",61759,68.62,3.67,-24.14
"07/18/2022 03:50:00","N.Y.C.",61761,69.12,4.24,-24.08
"07/18/2022 03:50:00","NORTH",61755,34.92,-1.31,4.57
"07/18/2022 03:50:00","NPX",61845,73.71,2.65,-30.26
"07/18/2022 03:50:00","O H",61846,42.56,-1.10,-2.87
"07/18/2022 03:50:00","PJM",61847,56.95,1.71,-14.44
"07/18/2022 03:50:00","WEST",61752,43.50,-0.45,-3.15
"07/18/2022 03:55:00","CAPITL",61757,96.78,3.91,-45.73
"07/18/2022 03:55:00","CENTRL",61754,47.71,0.57,0.00
"07/18/2022 03:55:00","DUNWOD",61760,68.71,4.53,-17.04
"07/18/2022 03:55:00","GENESE",61753,47.05,-0.09,0.00
"07/18/2022 03:55:00","H Q",61844,45.82,-1.32,0.00
"07/18/2022 03:55:00","HUD VL",61758,67.63,3.87,-16.63
"07/18/2022 03:55:00","LONGIL",61762,72.28,5.61,-19.54
"07/18/2022 03:55:00","MHK VL",61756,48.65,1.51,0.00
"07/18/2022 03:55:00","MILLWD",61759,68.52,4.29,-17.09
"07/18/2022 03:55:00","N.Y.C.",61761,69.14,4.95,-17.06
"07/18/2022 03:55:00","NORTH",61755,42.47,-1.55,3.12
"07/18/2022 03:55:00","NPX",61845,67.89,3.06,-17.68
"07/18/2022 03:55:00","O H",61846,47.78,-1.32,-1.96
"07/18/2022 03:55:00","PJM",61847,59.35,2.03,-10.19
"07/18/2022 03:55:00","WEST",61752,48.73,-0.56,-2.15
"07/18/2022 04:00:00","CAPITL",61757,96.82,3.90,-45.91
"07/18/2022 04:00:00","CENTRL",61754,47.57,0.57,0.00
"07/18/2022 04:00:00","DUNWOD",61760,68.66,4.56,-17.10
"07/18/2022 04:00:00","GENESE",61753,46.91,-0.09,0.00
"07/18/2022 04:00:00","H Q",61844,45.69,-1.32,0.00
"07/18/2022 04:00:00","HUD VL",61758,67.58,3.90,-16.68
"07/18/2022 04:00:00","LONGIL",61762,99.70,5.64,-47.06
"07/18/2022 04:00:00","MHK VL",61756,48.46,1.46,0.00
"07/18/2022 04:00:00","MILLWD",61759,68.42,4.28,-17.14
"07/18/2022 04:00:00","N.Y.C.",61761,69.09,4.98,-17.11
"07/18/2022 04:00:00","NORTH",61755,42.27,-1.60,3.13
"07/18/2022 04:00:00","NPX",61845,67.87,3.05,-17.81
"07/18/2022 04:00:00","O H",61846,47.65,-1.32,-1.96
"07/18/2022 04:00:00","PJM",61847,59.24,2.02,-10.22
"07/18/2022 04:00:00","WEST",61752,48.60,-0.56,-2.16
"07/18/2022 04:05:00","CAPITL",61757,70.54,4.89,-7.49
"07/18/2022 04:05:00","CENTRL",61754,58.86,0.70,0.00
"07/18/2022 04:05:00","DUNWOD",61760,68.75,5.64,-4.95
"07/18/2022 04:05:00","GENESE",61753,58.16,0.00,0.00
"07/18/2022 04:05:00","H Q",61844,56.53,-1.63,0.00
"07/18/2022 04:05:00","HUD VL",61758,67.48,4.82,-4.50
"07/18/2022 04:05:00","LONGIL",61762,108.17,6.92,-43.10
"07/18/2022 04:05:00","MHK VL",61756,59.96,1.80,0.00
