i,t,s,ym_hol
0,13,97,0.0
0,13,98,0.0
0,13,99,0.0
0,14,0,0.0
0,14,1,0.0
0,14,2,0.0
0,14,3,0.0
0,14,4,0.0
0,14,5,0.0
0,14,6,0.0
0,14,7,0.0
0,14,8,0.0
0,14,9,0.0
0,14,10,0.0
0,14,11,0.0
0,14,12,0.0
0,14,13,0.0
0,14,14,0.0
0,14,15,0.0
0,14,16,0.0
0,14,17,0.0
0,14,18,0.0
0,14,19,0.0
0,14,20,0.0
0,14,21,0.0
0,14,22,0.0
0,14,23,0.0
0,14,24,0.0
0,14,25,0.0
0,14,26,0.0
0,14,27,0.0
0,14,28,0.0
0,14,29,0.0
0,14,30,0.0
0,14,31,0.0
0,14,32,0.0
0,14,33,0.0
0,14,34,0.0
0,14,35,0.0
0,14,36,0.0
0,14,37,0.0
0,14,38,0.0
0,14,39,0.0
0,14,40,0.0
0,14,41,0.0
0,14,42,0.0
0,14,43,0.0
0,14,44,0.0
0,14,45,0.0
0,14,46,0.0
0,14,47,0.0
0,14,48,0.0
0,14,49,0.0
0,14,50,0.0
0,14,51,0.0
0,14,52,0.0
0,14,53,0.0
0,14,54,0.0
0,14,55,0.0
0,14,56,0.0
0,14,57,0.0
0,14,58,0.0
0,14,59,0.0
0,14,60,0.0
0,14,61,0.0
0,14,62,0.0
0,14,63,0.0
0,14,64,0.0
0,14,65,0.0
0,14,66,0.0
0,14,67,0.0
0,14,68,0.0
0,14,69,0.0
0,14,70,0.0
0,14,71,0.0
0,14,72,0.0
0,14,73,0.0
0,14,74,0.0
0,14,75,0.0
0,14,76,0.0
0,14,77,0.0
0,14,78,0.0
0,14,79,0.0
0,14,80,0.0
0,14,81,0.0
0,14,82,0.0
0,14,83,0.0
0,14,84,0.0
0,14,85,0.0
0,14,86,0.0
0,14,87,0.0
0,14,88,0.0
0,14,89,0.0
0,14,90,0.0
0,14,91,0.0
0,14,92,0.0
0,14,93,0.0
0,14,94,0.0
0,14,95,0.0
0,14,96,0.0
0,14,97,0.0
0,14,98,0.0
0,14,99,0.0
0,15,0,0.0
0,15,1,0.0
0,15,2,0.0
0,15,3,0.0
0,15,4,0.0
0,15,5,0.0
0,15,6,0.0
0,15,7,0.0
0,15,8,0.0
0,15,9,0.0
0,15,10,0.0
0,15,11,0.0
0,15,12,0.0
0,15,13,0.0
0,15,14,0.0
0,15,15,0.0
0,15,16,0.0
0,15,17,0.0
0,15,18,0.0
0,15,19,0.0
0,15,20,0.0
0,15,21,0.0
0,15,22,0.0
0,15,23,0.0
0,15,24,0.0
0,15,25,0.0
0,15,26,0.0
0,15,27,0.0
0,15,28,0.0
0,15,29,0.0
0,15,30,0.0
0,15,31,0.0
0,15,32,0.0
0,15,33,0.0
0,15,34,0.0
0,15,35,0.0
0,15,36,0.0
0,15,37,0.0
0,15,38,0.0
0,15,39,0.0
0,15,40,0.0
0,15,41,0.0
0,15,42,0.0
0,15,43,0.0
0,15,44,0.0
0,15,45,0.0
0,15,46,0.0
0,15,47,0.0
0,15,48,0.0
0,15,49,0.0
0,15,50,0.0
0,15,51,0.0
0,15,52,0.0
0,15,53,0.0
0,15,54,0.0
0,15,55,0.0
0,15,56,0.0
0,15,57,0.0
0,15,58,0.0
0,15,59,0.0
0,15,60,0.0
0,15,61,0.0
0,15,62,0.0
0,15,63,0.0
0,15,64,0.0
0,15,65,0.0
0,15,66,0.0
0,15,67,0.0
0,15,68,0.0
0,15,69,0.0
0,15,70,0.0
0,15,71,0.0
0,15,72,0.0
0,15,73,0.0
0,15,74,0.0
0,15,75,0.0
0,15,76,0.0
0,15,77,0.0
0,15,78,0.0
0,15,79,0.0
0,15,80,0.0
0,15,81,0.0
0,15,82,0.0
0,15,83,0.0
0,15,84,0.0
0,15,85,0.0
0,15,86,0.0
0,15,87,0.0
0,15,88,0.0
0,15,89,0.0
0,15,90,0.0
0,15,91,0.0
0,15,92,0.0
0,15,93,0.0
0,15,94,0.0
0,15,95,0.0
0,15,96,0.0
0,15,97,0.0
0,15,98,0.0
0,15,99,0.0
0,16,0,0.0
0,16,1,0.0
0,16,2,0.0
0,16,3,0.0
0,16,4,0.0
0,16,5,0.0
0,16,6,0.0
0,16,7,0.0
0,16,8,0.0
0,16,9,0.0
0,16,10,0.0
0,16,11,0.0
0,16,12,0.0
0,16,13,0.0
0,16,14,0.0
0,16,15,0.0
0,16,16,0.0
0,16,17,0.0
0,16,18,0.0
0,16,19,0.0
0,16,20,0.0
0,16,21,0.0
0,16,22,0.0
0,16,23,0.0
0,16,24,0.0
0,16,25,0.0
0,16,26,0.0
0,16,27,0.0
0,16,28,0.0
0,16,29,0.0
0,16,30,0.0
0,16,31,0.0
0,16,32,0.0
0,16,33,0.0
0,16,34,0.0
0,16,35,0.0
0,16,36,0.0
0,16,37,0.0
0,16,38,0.0
0,16,39,0.0
0,16,40,0.0
0,16,41,0.0
0,16,42,0.0
0,16,43,0.0
0,16,44,0.0
0,16,45,0.0
0,16,46,0.0
0,16,47,0.0
0,16,48,0.0
0,16,49,0.0
0,16,50,0.0
0,16,51,0.0
0,16,52,0.0
0,16,53,0.0
0,16,54,0.0
0,16,55,0.0
0,16,56,0.0
0,16,57,0.0
0,16,58,0.0
0,16,59,0.0
0,16,60,0.0
0,16,61,0.0
0,16,62,0.0
0,16,63,0.0
0,16,64,0.0
0,16,65,0.0
0,16,66,0.0
0,16,67,0.0
0,16,68,0.0
0,16,69,0.0
0,16,70,0.0
0,16,71,0.0
0,16,72,0.0
0,16,73,0.0
0,16,74,0.0
0,16,75,0.0
0,16,76,0.0
0,16,77,0.0
0,16,78,0.0
0,16,79,0.0
0,16,80,0.0
0,16,81,0.0
0,16,82,0.0
0,16,83,0.0
0,16,84,0.0
0,16,85,0.0
0,16,86,0.0
0,16,87,0.0
0,16,88,0.0
0,16,89,0.0
0,16,90,0.0
0,16,91,0.0
0,16,92,0.0
0,16,93,0.0
0,16,94,0.0
0,16,95,0.0
0,16,96,0.0
0,16,97,0.0
0,16,98,0.0
0,16,99,0.0
0,17,0,0.0
0,17,1,0.0
0,17,2,0.0
0,17,3,0.0
0,17,4,0.0
0,17,5,0.0
0,17,6,0.0
0,17,7,0.0
0,17,8,0.0
0,17,9,0.0
0,17,10,0.0
0,17,11,0.0
0,17,12,0.0
0,17,13,0.0
0,17,14,0.0
0,17,15,0.0
0,17,16,0.0
0,17,17,0.0
0,17,18,0.0
0,17,19,0.0
0,17,20,0.0
0,17,21,0.0
0,17,22,0.0
0,17,23,0.0
0,17,24,0.0
0,17,25,0.0
0,17,26,0.0
0,17,27,0.0
0,17,28,0.0
0,17,29,0.0
0,17,30,0.0
0,17,31,0.0
0,17,32,0.0
0,17,33,0.0
0,17,34,0.0
0,17,35,0.0
0,17,36,0.0
0,17,37,0.0
0,17,38,0.0
0,17,39,0.0
0,17,40,0.0
0,17,41,0.0
0,17,42,0.0
0,17,43,0.0
0,17,44,0.0
0,17,45,0.0
0,17,46,0.0
0,17,47,0.0
0,17,48,0.0
0,17,49,0.0
0,17,50,0.0
0,17,51,0.0
0,17,52,0.0
0,17,53,0.0
0,17,54,0.0
0,17,55,0.0
0,17,56,0.0
0,17,57,0.0
0,17,58,0.0
0,17,59,0.0
0,17,60,0.0
0,17,61,0.0
0,17,62,0.0
0,17,63,0.0
0,17,64,0.0
0,17,65,0.0
0,17,66,0.0
0,17,67,0.0
0,17,68,0.0
0,17,69,0.0
0,17,70,0.0
0,17,71,0.0
0,17,72,0.0
0,17,73,0.0
0,17,74,0.0
0,17,75,0.0
0,17,76,0.0
0,17,77,0.0
0,17,78,0.0
0,17,79,0.0
0,17,80,0.0
0,17,81,0.0
0,17,82,0.0
0,17,83,0.0
0,17,84,0.0
0,17,85,0.0
0,17,86,0.0
0,17,87,0.0
0,17,88,0.0
0,17,89,0.0
0,17,90,0.0
0,17,91,0.0
0,17,92,0.0
0,17,93,0.0
0,17,94,0.0
0,17,95,0.0
0,17,96,0.0
0,17,97,0.0
0,17,98,0.0
0,17,99,0.0
0,18,0,0.0
0,18,1,0.0
0,18,2,0.0
0,18,3,0.0
0,18,4,0.0
0,18,5,0.0
0,18,6,0.0
0,18,7,0.0
0,18,8,0.0
0,18,9,0.0
0,18,10,0.0
0,18,11,0.0
0,18,12,0.0
0,18,13,0.0
0,18,14,0.0
0,18,15,0.0
0,18,16,0.0
0,18,17,0.0
0,18,18,0.0
0,18,19,0.0
0,18,20,0.0
0,18,21,0.0
0,18,22,0.0
0,18,23,0.0
0,18,24,0.0
0,18,25,0.0
0,18,26,0.0
0,18,27,0.0
0,18,28,0.0
0,18,29,0.0
0,18,30,0.0
0,18,31,0.0
0,18,32,0.0
0,18,33,0.0
0,18,34,0.0
0,18,35,0.0
0,18,36,0.0
0,18,37,0.0
0,18,38,0.0
0,18,39,0.0
0,18,40,0.0
0,18,41,0.0
0,18,42,0.0
0,18,43,0.0
0,18,44,0.0
0,18,45,0.0
0,18,46,0.0
0,18,47,0.0
0,18,48,0.0
0,18,49,0.0
0,18,50,0.0
0,18,51,0.0
0,18,52,0.0
0,18,53,0.0
0,18,54,0.0
0,18,55,0.0
0,18,56,0.0
0,18,57,0.0
0,18,58,0.0
0,18,59,0.0
0,18,60,0.0
0,18,61,0.0
0,18,62,0.0
0,18,63,0.0
0,18,64,0.0
0,18,65,0.0
0,18,66,0.0
0,18,67,0.0
0,18,68,0.0
0,18,69,0.0
0,18,70,0.0
0,18,71,0.0
0,18,72,0.0
0,18,73,0.0
0,18,74,0.0
0,18,75,0.0
0,18,76,0.0
0,18,77,0.0
0,18,78,0.0
0,18,79,0.0
0,18,80,0.0
0,18,81,0.0
0,18,82,0.0
0,18,83,0.0
0,18,84,0.0
0,18,85,0.0
0,18,86,0.0
0,18,87,0.0
0,18,88,0.0
0,18,89,0.0
0,18,90,0.0
0,18,91,0.0
0,18,92,0.0
0,18,93,0.0
0,18,94,0.0
0,18,95,0.0
0,18,96,0.0
0,18,97,0.0
0,18,98,0.0
0,18,99,0.0
0,19,0,0.0
0,19,1,0.0
0,19,2,0.0
0,19,3,0.0
0,19,4,0.0
0,19,5,0.0
0,19,6,0.0
0,19,7,0.0
0,19,8,0.0
0,19,9,0.0
0,19,10,0.0
0,19,11,0.0
0,19,12,0.0
0,19,13,0.0
0,19,14,0.0
0,19,15,0.0
0,19,16,0.0
0,19,17,0.0
0,19,18,0.0
0,19,19,0.0
0,19,20,0.0
0,19,21,0.0
0,19,22,0.0
0,19,23,0.0
0,19,24,0.0
0,19,25,0.0
0,19,26,0.0
0,19,27,0.0
0,19,28,0.0
0,19,29,0.0
0,19,30,0.0
0,19,31,0.0
0,19,32,0.0
0,19,33,0.0
0,19,34,0.0
0,19,35,0.0
0,19,36,0.0
0,19,37,0.0
0,19,38,0.0
0,19,39,0.0
0,19,40,0.0
0,19,41,0.0
0,19,42,0.0
0,19,43,0.0
0,19,44,0.0
0,19,45,0.0
0,19,46,0.0
0,19,47,0.0
0,19,48,0.0
0,19,49,0.0
0,19,50,0.0
0,19,51,0.0
0,19,52,0.0
0,19,53,0.0
0,19,54,0.0
0,19,55,0.0
0,19,56,0.0
0,19,57,0.0
0,19,58,0.0
0,19,59,0.0
0,19,60,0.0
0,19,61,0.0
0,19,62,0.0
0,19,63,0.0
0,19,64,0.0
0,19,65,0.0
0,19,66,0.0
0,19,67,0.0
0,19,68,0.0
0,19,69,0.0
0,19,70,0.0
0,19,71,0.0
0,19,72,0.0
0,19,73,0.0
0,19,74,0.0
0,19,75,0.0
0,19,76,0.0
0,19,77,0.0
0,19,78,0.0
0,19,79,0.0
0,19,80,0.0
0,19,81,0.0
0,19,82,0.0
0,19,83,0.0
0,19,84,0.0
0,19,85,0.0
0,19,86,0.0
0,19,87,0.0
0,19,88,0.0
0,19,89,0.0
0,19,90,0.0
0,19,91,0.0
0,19,92,0.0
0,19,93,0.0
0,19,94,0.0
0,19,95,0.0
0,19,96,0.0
0,19,97,0.0
0,19,98,0.0
0,19,99,0.0
0,20,0,0.0
0,20,1,0.0
0,20,2,0.0
0,20,3,0.0
0,20,4,0.0
0,20,5,0.0
0,20,6,0.0
0,20,7,0.0
0,20,8,0.0
0,20,9,0.0
0,20,10,0.0
0,20,11,0.0
0,20,12,0.0
0,20,13,0.0
0,20,14,0.0
0,20,15,0.0
0,20,16,0.0
0,20,17,0.0
0,20,18,0.0
0,20,19,0.0
0,20,20,0.0
0,20,21,0.0
0,20,22,0.0
0,20,23,0.0
0,20,24,0.0
0,20,25,0.0
0,20,26,0.0
0,20,27,0.0
0,20,28,0.0
0,20,29,0.0
0,20,30,0.0
0,20,31,0.0
0,20,32,0.0
0,20,33,0.0
0,20,34,0.0
0,20,35,0.0
0,20,36,0.0
0,20,37,0.0
0,20,38,0.0
0,20,39,0.0
0,20,40,0.0
0,20,41,0.0
0,20,42,0.0
0,20,43,0.0
0,20,44,0.0
0,20,45,1.0
0,20,46,0.0
0,20,47,0.0
0,20,48,0.0
0,20,49,0.0
0,20,50,0.0
0,20,51,0.0
0,20,52,0.0
0,20,53,0.0
0,20,54,0.0
0,20,55,0.0
0,20,56,0.0
0,20,57,0.0
0,20,58,0.0
0,20,59,0.0
0,20,60,10.0
0,20,61,0.0
0,20,62,0.0
0,20,63,0.0
0,20,64,0.0
0,20,65,2.0
0,20,66,0.0
0,20,67,0.0
0,20,68,0.0
0,20,69,3.0
0,20,70,0.0
0,20,71,0.0
0,20,72,0.0
0,20,73,0.0
0,20,74,0.0
0,20,75,0.0
0,20,76,4.0
0,20,77,0.0
0,20,78,0.0
0,20,79,0.0
0,20,80,0.0
0,20,81,0.0
0,20,82,0.0
0,20,83,0.0
0,20,84,0.0
0,20,85,0.0
0,20,86,0.0
0,20,87,0.0
0,20,88,0.0
0,20,89,0.0
0,20,90,0.0
0,20,91,0.0
0,20,92,0.0
0,20,93,0.0
0,20,94,2.0
0,20,95,0.0
0,20,96,0.0
0,20,97,0.0
0,20,98,0.0
0,20,99,0.0
0,21,0,0.0
0,21,1,0.0
0,21,2,0.0
0,21,3,0.0
0,21,4,0.0
0,21,5,0.0
0,21,6,0.0
0,21,7,0.0
0,21,8,0.0
0,21,9,0.0
0,21,10,0.0
0,21,11,0.0
0,21,12,0.0
0,21,13,0.0
0,21,14,0.0
0,21,15,0.0
0,21,16,0.0
0,21,17,0.0
0,21,18,0.0
0,21,19,0.0
0,21,20,0.0
0,21,21,0.0
0,21,22,0.0
0,21,23,0.0
0,21,24,0.0
0,21,25,0.0
0,21,26,0.0
0,21,27,0.0
0,21,28,0.0
0,21,29,0.0
0,21,30,0.0
0,21,31,0.0
0,21,32,0.0
0,21,33,0.0
0,21,34,0.0
0,21,35,0.0
0,21,36,0.0
0,21,37,0.0
0,21,38,0.0
0,21,39,0.0
0,21,40,0.0
0,21,41,0.0
0,21,42,0.0
0,21,43,0.0
0,21,44,0.0
0,21,45,0.0
0,21,46,1.0
0,21,47,0.0
0,21,48,0.0
0,21,49,0.0
0,21,50,0.0
0,21,51,0.0
0,21,52,0.0
0,21,53,0.0
0,21,54,0.0
0,21,55,0.0
0,21,56,0.0
0,21,57,0.0
0,21,58,0.0
0,21,59,0.0
0,21,60,0.0
0,21,61,0.0
0,21,62,0.0
0,21,63,0.0
0,21,64,0.0
0,21,65,0.0
0,21,66,0.0
0,21,67,0.0
0,21,68,0.0
0,21,69,0.0
0,21,70,0.0
0,21,71,0.0
0,21,72,0.0
0,21,73,0.0
0,21,74,0.0
0,21,75,0.0
0,21,76,1.0
0,21,77,0.0
0,21,78,0.0
0,21,79,0.0
0,21,80,0.0
0,21,81,0.0
0,21,82,0.0
0,21,83,0.0
0,21,84,0.0
0,21,85,0.0
0,21,86,0.0
0,21,87,0.0
0,21,88,0.0
0,21,89,0.0
0,21,90,0.0
0,21,91,0.0
0,21,92,0.0
0,21,93,0.0
0,21,94,0.0
0,21,95,0.0
0,21,96,0.0
0,21,97,0.0
0,21,98,0.0
0,21,99,0.0
0,22,0,0.0
0,22,1,0.0
0,22,2,0.0
0,22,3,0.0
0,22,4,0.0
0,22,5,0.0
0,22,6,0.0
0,22,7,0.0
0,22,8,0.0
0,22,9,0.0
0,22,10,0.0
0,22,11,0.0
0,22,12,0.0
0,22,13,0.0
0,22,14,0.0
0,22,15,0.0
0,22,16,0.0
0,22,17,0.0
0,22,18,0.0
0,22,19,0.0
0,22,20,0.0
0,22,21,0.0
0,22,22,0.0
0,22,23,0.0
0,22,24,0.0
0,22,25,0.0
0,22,26,0.0
0,22,27,0.0
0,22,28,0.0
0,22,29,0.0
0,22,30,0.0
0,22,31,0.0
0,22,32,0.0
0,22,33,0.0
0,22,34,0.0
0,22,35,0.0
0,22,36,0.0
0,22,37,0.0
0,22,38,0.0
0,22,39,0.0
0,22,40,0.0
0,22,41,0.0
0,22,42,0.0
0,22,43,0.0
0,22,44,0.0
0,22,45,0.0
0,22,46,0.0
0,22,47,0.0
0,22,48,0.0
0,22,49,0.0
0,22,50,0.0
0,22,51,0.0
0,22,52,0.0
0,22,53,0.0
0,22,54,0.0
0,22,55,0.0
0,22,56,0.0
0,22,57,0.0
0,22,58,0.0
0,22,59,0.0
0,22,60,0.0
0,22,61,0.0
0,22,62,0.0
0,22,63,0.0
0,22,64,0.0
0,22,65,0.0
0,22,66,0.0
0,22,67,0.0
0,22,68,0.0
0,22,69,0.0
0,22,70,0.0
0,22,71,0.0
0,22,72,0.0
0,22,73,0.0
0,22,74,0.0
0,22,75,0.0
0,22,76,0.0
0,22,77,0.0
0,22,78,0.0
0,22,79,0.0
0,22,80,0.0
0,22,81,0.0
0,22,82,0.0
0,22,83,0.0
0,22,84,0.0
0,22,85,0.0
0,22,86,0.0
0,22,87,0.0
0,22,88,0.0
0,22,89,0.0
0,22,90,0.0
0,22,91,0.0
0,22,92,0.0
0,22,93,0.0
0,22,94,0.0
0,22,95,0.0
0,22,96,0.0
0,22,97,0.0
0,22,98,0.0
0,22,99,0.0
0,23,0,0.0
0,23,1,0.0
0,23,2,0.0
0,23,3,0.0
0,23,4,0.0
0,23,5,0.0
0,23,6,0.0
0,23,7,0.0
0,23,8,0.0
0,23,9,0.0
0,23,10,0.0
0,23,11,0.0
0,23,12,0.0
0,23,13,0.0
0,23,14,0.0
0,23,15,0.0
0,23,16,0.0
0,23,17,0.0
0,23,18,0.0
0,23,19,0.0
0,23,20,0.0
0,23,21,0.0
0,23,22,0.0
0,23,23,0.0
0,23,24,0.0
0,23,25,0.0
0,23,26,0.0
0,23,27,0.0
0,23,28,0.0
0,23,29,0.0
0,23,30,0.0
0,23,31,0.0
0,23,32,0.0
0,23,33,0.0
0,23,34,0.0
0,23,35,0.0
0,23,36,0.0
0,23,37,0.0
0,23,38,0.0
0,23,39,0.0
0,23,40,0.0
0,23,41,0.0
0,23,42,0.0
0,23,43,0.0
0,23,44,0.0
0,23,45,0.0
0,23,46,0.0
0,23,47,0.0
0,23,48,0.0
0,23,49,0.0
0,23,50,0.0
0,23,51,0.0
0,23,52,0.0
0,23,53,0.0
0,23,54,0.0
0,23,55,0.0
0,23,56,0.0
0,23,57,0.0
0,23,58,0.0
0,23,59,0.0
0,23,60,0.0
0,23,61,0.0
0,23,62,0.0
0,23,63,0.0
0,23,64,0.0
0,23,65,0.0
0,23,66,0.0
0,23,67,0.0
0,23,68,0.0
0,23,69,0.0
0,23,70,0.0
0,23,71,0.0
0,23,72,0.0
0,23,73,0.0
0,23,74,0.0
0,23,75,0.0
0,23,76,0.0
0,23,77,0.0
0,23,78,0.0
0,23,79,0.0
0,23,80,0.0
0,23,81,0.0
0,23,82,0.0
0,23,83,0.0
0,23,84,0.0
0,23,85,0.0
0,23,86,0.0
0,23,87,0.0
0,23,88,0.0
0,23,89,0.0
0,23,90,0.0
0,23,91,0.0
0,23,92,0.0
0,23,93,0.0
0,23,94,0.0
0,23,95,0.0
0,23,96,0.0
0,23,97,0.0
0,23,98,0.0
0,23,99,0.0
1,0,0,0.0
1,0,1,0.0
1,0,2,0.0
1,0,3,0.0
1,0,4,0.0
1,0,5,0.0
1,0,6,0.0
1,0,7,0.0
1,0,8,0.0
1,0,9,0.0
1,0,10,0.0
1,0,11,0.0
1,0,12,0.0
1,0,13,0.0
1,0,14,0.0
1,0,15,0.0
1,0,16,0.0
1,0,17,0.0
1,0,18,0.0
1,0,19,0.0
1,0,20,0.0
1,0,21,0.0
1,0,22,0.0
1,0,23,0.0
1,0,24,0.0
1,0,25,0.0
1,0,26,0.0
1,0,27,0.0
1,0,28,0.0
1,0,29,0.0
1,0,30,0.0
1,0,31,0.0
1,0,32,0.0
1,0,33,0.0
1,0,34,0.0
1,0,35,0.0
1,0,36,0.0
1,0,37,0.0
1,0,38,0.0
1,0,39,0.0
1,0,40,0.0
1,0,41,0.0
1,0,42,0.0
1,0,43,0.0
1,0,44,0.0
1,0,45,0.0
1,0,46,0.0
1,0,47,0.0
1,0,48,0.0
1,0,49,0.0
1,0,50,0.0
1,0,51,0.0
1,0,52,0.0
1,0,53,0.0
1,0,54,0.0
1,0,55,0.0
1,0,56,0.0
1,0,57,0.0
1,0,58,0.0
1,0,59,0.0
1,0,60,0.0
1,0,61,0.0
1,0,62,0.0
1,0,63,0.0
1,0,64,0.0
1,0,65,0.0
1,0,66,0.0
1,0,67,0.0
1,0,68,0.0
1,0,69,0.0
1,0,70,0.0
1,0,71,0.0
1,0,72,0.0
1,0,73,0.0
1,0,74,0.0
1,0,75,0.0
1,0,76,0.0
1,0,77,0.0
1,0,78,0.0
1,0,79,0.0
1,0,80,0.0
1,0,81,0.0
1,0,82,0.0
1,0,83,0.0
1,0,84,0.0
1,0,85,0.0
1,0,86,0.0
1,0,87,0.0
1,0,88,0.0
1,0,89,0.0
1,0,90,0.0
1,0,91,0.0
1,0,92,0.0
1,0,93,0.0
1,0,94,0.0
1,0,95,0.0
1,0,96,0.0
1,0,97,0.0
1,0,98,0.0
1,0,99,0.0
1,1,0,0.0
1,1,1,0.0
1,1,2,0.0
1,1,3,0.0
1,1,4,0.0
1,1,5,0.0
1,1,6,0.0
1,1,7,0.0
1,1,8,0.0
1,1,9,0.0
1,1,10,0.0
1,1,11,0.0
1,1,12,0.0
1,1,13,0.0
1,1,14,0.0
1,1,15,0.0
1,1,16,0.0
1,1,17,0.0
1,1,18,0.0
1,1,19,0.0
1,1,20,0.0
1,1,21,0.0
1,1,22,0.0
1,1,23,0.0
1,1,24,0.0
1,1,25,0.0
1,1,26,0.0
1,1,27,0.0
1,1,28,0.0
1,1,29,0.0
1,1,30,0.0
1,1,31,0.0
1,1,32,0.0
1,1,33,0.0
1,1,34,0.0
1,1,35,0.0
1,1,36,0.0
1,1,37,0.0
1,1,38,0.0
1,1,39,0.0
1,1,40,0.0
1,1,41,0.0
1,1,42,0.0
1,1,43,0.0
1,1,44,0.0
1,1,45,0.0
1,1,46,0.0
1,1,47,0.0
1,1,48,0.0
1,1,49,0.0
1,1,50,0.0
1,1,51,0.0
1,1,52,0.0
1,1,53,0.0
1,1,54,0.0
1,1,55,0.0
1,1,56,0.0
1,1,57,0.0
1,1,58,0.0
1,1,59,0.0
1,1,60,0.0
1,1,61,0.0
1,1,62,0.0
1,1,63,0.0
1,1,64,0.0
1,1,65,0.0
1,1,66,0.0
1,1,67,0.0
1,1,68,0.0
1,1,69,0.0
1,1,70,0.0
1,1,71,0.0
1,1,72,0.0
1,1,73,0.0
1,1,74,0.0
1,1,75,0.0
1,1,76,0.0
1,1,77,0.0
1,1,78,0.0
1,1,79,0.0
1,1,80,0.0
1,1,81,0.0
1,1,82,0.0
1,1,83,0.0
1,1,84,0.0
1,1,85,0.0
1,1,86,0.0
1,1,87,0.0
1,1,88,0.0
1,1,89,0.0
1,1,90,0.0
1,1,91,0.0
1,1,92,0.0
1,1,93,0.0
1,1,94,0.0
1,1,95,0.0
1,1,96,0.0
1,1,97,0.0
1,1,98,0.0
1,1,99,0.0
1,2,0,0.0
1,2,1,0.0
1,2,2,0.0
1,2,3,0.0
1,2,4,0.0
1,2,5,0.0
1,2,6,0.0
1,2,7,0.0
1,2,8,0.0
1,2,9,0.0
1,2,10,0.0
1,2,11,0.0
1,2,12,0.0
1,2,13,0.0
1,2,14,0.0
1,2,15,0.0
1,2,16,0.0
1,2,17,0.0
1,2,18,0.0
1,2,19,0.0
1,2,20,0.0
1,2,21,0.0
1,2,22,0.0
1,2,23,0.0
1,2,24,0.0
1,2,25,0.0
1,2,26,0.0
1,2,27,0.0
1,2,28,0.0
1,2,29,0.0
1,2,30,0.0
1,2,31,0.0
1,2,32,0.0
1,2,33,0.0
1,2,34,0.0
1,2,35,0.0
1,2,36,0.0
1,2,37,0.0
1,2,38,0.0
1,2,39,0.0
1,2,40,0.0
1,2,41,0.0
1,2,42,0.0
1,2,43,0.0
1,2,44,0.0
1,2,45,0.0
1,2,46,0.0
1,2,47,0.0
1,2,48,0.0
1,2,49,0.0
1,2,50,0.0
1,2,51,0.0
1,2,52,0.0
1,2,53,0.0
1,2,54,0.0
1,2,55,0.0
1,2,56,0.0
1,2,57,0.0
1,2,58,0.0
1,2,59,0.0
1,2,60,0.0
1,2,61,0.0
1,2,62,0.0
1,2,63,0.0
1,2,64,0.0
1,2,65,0.0
1,2,66,0.0
1,2,67,0.0
1,2,68,0.0
1,2,69,0.0
1,2,70,0.0
1,2,71,0.0
1,2,72,0.0
1,2,73,0.0
1,2,74,0.0
1,2,75,0.0
1,2,76,0.0
1,2,77,0.0
1,2,78,0.0
1,2,79,0.0
1,2,80,0.0
1,2,81,0.0
1,2,82,0.0
1,2,83,0.0
1,2,84,0.0
1,2,85,0.0
1,2,86,0.0
1,2,87,0.0
1,2,88,0.0
1,2,89,0.0
1,2,90,0.0
1,2,91,0.0
1,2,92,0.0
1,2,93,0.0
1,2,94,0.0
1,2,95,0.0
1,2,96,0.0
1,2,97,0.0
1,2,98,0.0
1,2,99,0.0
1,3,0,0.0
1,3,1,0.0
1,3,2,0.0
1,3,3,0.0
1,3,4,0.0
1,3,5,0.0
1,3,6,0.0
1,3,7,0.0
1,3,8,0.0
1,3,9,0.0
1,3,10,0.0
1,3,11,0.0
1,3,12,0.0
1,3,13,0.0
1,3,14,0.0
1,3,15,0.0
1,3,16,0.0
1,3,17,0.0
1,3,18,0.0
1,3,19,0.0
1,3,20,0.0
1,3,21,0.0
1,3,22,0.0
1,3,23,0.0
1,3,24,0.0
1,3,25,0.0
1,3,26,0.0
1,3,27,0.0
1,3,28,0.0
1,3,29,0.0
1,3,30,0.0
1,3,31,0.0
1,3,32,0.0
1,3,33,0.0
1,3,34,0.0
1,3,35,0.0
1,3,36,0.0
1,3,37,0.0
1,3,38,0.0
1,3,39,0.0
1,3,40,0.0
1,3,41,0.0
1,3,42,0.0
1,3,43,0.0
1,3,44,0.0
1,3,45,0.0
1,3,46,0.0
1,3,47,0.0
1,3,48,0.0
1,3,49,0.0
1,3,50,0.0
1,3,51,0.0
1,3,52,0.0
1,3,53,0.0
1,3,54,0.0
1,3,55,0.0
1,3,56,0.0
1,3,57,0.0
1,3,58,0.0
1,3,59,0.0
1,3,60,0.0
1,3,61,0.0
1,3,62,0.0
1,3,63,0.0
1,3,64,0.0
1,3,65,0.0
1,3,66,0.0
1,3,67,0.0
1,3,68,0.0
1,3,69,0.0
1,3,70,0.0
1,3,71,0.0
1,3,72,0.0
1,3,73,0.0
1,3,74,0.0
1,3,75,0.0
1,3,76,0.0
1,3,77,0.0
1,3,78,0.0
1,3,79,0.0
1,3,80,0.0
1,3,81,0.0
1,3,82,0.0
1,3,83,0.0
1,3,84,0.0
1,3,85,0.0
1,3,86,0.0
1,3,87,0.0
1,3,88,0.0
1,3,89,0.0
1,3,90,0.0
1,3,91,0.0
1,3,92,0.0
1,3,93,0.0
1,3,94,0.0
