i,t,s,dm_hol
2,7,91,0.0
2,7,92,0.0
2,7,93,0.0
2,7,94,0.0
2,7,95,0.0
2,7,96,0.0
2,7,97,0.0
2,7,98,0.0
2,7,99,0.0
2,8,0,0.0
2,8,1,0.0
2,8,2,0.0
2,8,3,0.0
2,8,4,0.0
2,8,5,0.0
2,8,6,0.0
2,8,7,0.0
2,8,8,0.0
2,8,9,0.0
2,8,10,0.0
2,8,11,0.0
2,8,12,0.0
2,8,13,0.0
2,8,14,0.0
2,8,15,0.0
2,8,16,0.0
2,8,17,0.0
2,8,18,0.0
2,8,19,0.0
2,8,20,0.0
2,8,21,0.0
2,8,22,0.0
2,8,23,0.0
2,8,24,0.0
2,8,25,0.0
2,8,26,0.0
2,8,27,0.0
2,8,28,0.0
2,8,29,0.0
2,8,30,0.0
2,8,31,0.0
2,8,32,0.0
2,8,33,0.0
2,8,34,0.0
2,8,35,0.0
2,8,36,0.0
2,8,37,0.0
2,8,38,0.0
2,8,39,0.0
2,8,40,0.0
2,8,41,0.0
2,8,42,0.0
2,8,43,0.0
2,8,44,0.0
2,8,45,0.0
2,8,46,0.0
2,8,47,0.0
2,8,48,0.0
2,8,49,0.0
2,8,50,0.0
2,8,51,0.0
2,8,52,0.0
2,8,53,0.0
2,8,54,0.0
2,8,55,0.0
2,8,56,0.0
2,8,57,0.0
2,8,58,0.0
2,8,59,0.0
2,8,60,0.0
2,8,61,0.0
2,8,62,0.0
2,8,63,0.0
2,8,64,0.0
2,8,65,0.0
2,8,66,0.0
2,8,67,0.0
2,8,68,0.0
2,8,69,0.0
2,8,70,0.0
2,8,71,0.0
2,8,72,0.0
2,8,73,0.0
2,8,74,0.0
2,8,75,0.0
2,8,76,0.0
2,8,77,0.0
2,8,78,0.0
2,8,79,0.0
2,8,80,0.0
2,8,81,0.0
2,8,82,0.0
2,8,83,0.0
2,8,84,0.0
2,8,85,0.0
2,8,86,0.0
2,8,87,0.0
2,8,88,0.0
2,8,89,0.0
2,8,90,0.0
2,8,91,0.0
2,8,92,0.0
2,8,93,0.0
2,8,94,0.0
2,8,95,0.0
2,8,96,0.0
2,8,97,0.0
2,8,98,0.0
2,8,99,0.0
2,9,0,0.0
2,9,1,0.0
2,9,2,0.0
2,9,3,0.0
2,9,4,0.0
2,9,5,0.0
2,9,6,0.0
2,9,7,0.0
2,9,8,0.0
2,9,9,0.0
2,9,10,0.0
2,9,11,0.0
2,9,12,0.0
2,9,13,0.0
2,9,14,0.0
2,9,15,0.0
2,9,16,0.0
2,9,17,0.0
2,9,18,0.0
2,9,19,0.0
2,9,20,0.0
2,9,21,0.0
2,9,22,0.0
2,9,23,0.0
2,9,24,0.0
2,9,25,0.0
2,9,26,0.0
2,9,27,0.0
2,9,28,0.0
2,9,29,0.0
2,9,30,0.0
2,9,31,0.0
2,9,32,0.0
2,9,33,0.0
2,9,34,0.0
2,9,35,0.0
2,9,36,0.0
2,9,37,0.0
2,9,38,0.0
2,9,39,0.0
2,9,40,0.0
2,9,41,0.0
2,9,42,0.0
2,9,43,0.0
2,9,44,0.0
2,9,45,0.0
2,9,46,0.0
2,9,47,0.0
2,9,48,0.0
2,9,49,0.0
2,9,50,0.0
2,9,51,0.0
2,9,52,0.0
2,9,53,0.0
2,9,54,0.0
2,9,55,0.0
2,9,56,0.0
2,9,57,0.0
2,9,58,0.0
2,9,59,0.0
2,9,60,0.0
2,9,61,0.0
2,9,62,0.0
2,9,63,0.0
2,9,64,0.0
2,9,65,0.0
2,9,66,0.0
2,9,67,0.0
2,9,68,0.0
2,9,69,0.0
2,9,70,0.0
2,9,71,0.0
2,9,72,0.0
2,9,73,0.0
2,9,74,0.0
2,9,75,0.0
2,9,76,0.0
2,9,77,0.0
2,9,78,0.0
2,9,79,0.0
2,9,80,0.0
2,9,81,0.0
2,9,82,0.0
2,9,83,0.0
2,9,84,0.0
2,9,85,0.0
2,9,86,0.0
2,9,87,0.0
2,9,88,0.0
2,9,89,0.0
2,9,90,0.0
2,9,91,0.0
2,9,92,0.0
2,9,93,0.0
2,9,94,0.0
2,9,95,0.0
2,9,96,0.0
2,9,97,0.0
2,9,98,0.0
2,9,99,0.0
2,10,0,87.0
2,10,1,0.0
2,10,2,0.0
2,10,3,0.0
2,10,4,0.0
2,10,5,4.0
2,10,6,0.0
2,10,7,58.0
2,10,8,0.0
2,10,9,0.0
2,10,10,0.0
2,10,11,0.0
2,10,12,49.0
2,10,13,58.0
2,10,14,0.0
2,10,15,0.0
2,10,16,0.0
2,10,17,0.0
2,10,18,0.0
2,10,19,0.0
2,10,20,0.0
2,10,21,0.0
2,10,22,62.0
2,10,23,0.0
2,10,24,8.0
2,10,25,0.0
2,10,26,98.0
2,10,27,0.0
2,10,28,0.0
2,10,29,0.0
2,10,30,0.0
2,10,31,77.0
2,10,32,0.0
2,10,33,0.0
2,10,34,16.0
2,10,35,0.0
2,10,36,0.0
2,10,37,0.0
2,10,38,0.0
2,10,39,0.0
2,10,40,0.0
2,10,41,83.0
2,10,42,0.0
2,10,43,0.0
2,10,44,0.0
2,10,45,0.0
2,10,46,72.0
2,10,47,0.0
2,10,48,0.0
2,10,49,0.0
2,10,50,0.0
2,10,51,0.0
2,10,52,0.0
2,10,53,0.0
2,10,54,0.0
2,10,55,47.0
2,10,56,0.0
2,10,57,0.0
2,10,58,0.0
2,10,59,0.0
2,10,60,0.0
2,10,61,42.0
2,10,62,0.0
2,10,63,63.0
2,10,64,0.0
2,10,65,0.0
2,10,66,0.0
2,10,67,0.0
2,10,68,0.0
2,10,69,0.0
2,10,70,0.0
2,10,71,0.0
2,10,72,72.0
2,10,73,0.0
2,10,74,13.0
2,10,75,9.0
2,10,76,0.0
2,10,77,0.0
2,10,78,81.0
2,10,79,0.0
2,10,80,59.0
2,10,81,0.0
2,10,82,0.0
2,10,83,0.0
2,10,84,82.0
2,10,85,67.0
2,10,86,0.0
2,10,87,61.0
2,10,88,0.0
2,10,89,0.0
2,10,90,0.0
2,10,91,0.0
2,10,92,0.0
2,10,93,0.0
2,10,94,105.0
2,10,95,0.0
2,10,96,0.0
2,10,97,81.0
2,10,98,0.0
2,10,99,17.0
2,11,0,0.0
2,11,1,0.0
2,11,2,0.0
2,11,3,0.0
2,11,4,0.0
2,11,5,0.0
2,11,6,0.0
2,11,7,0.0
2,11,8,0.0
2,11,9,0.0
2,11,10,0.0
2,11,11,0.0
2,11,12,0.0
2,11,13,0.0
2,11,14,0.0
2,11,15,0.0
2,11,16,0.0
2,11,17,0.0
2,11,18,0.0
2,11,19,0.0
2,11,20,0.0
2,11,21,0.0
2,11,22,0.0
2,11,23,0.0
2,11,24,0.0
2,11,25,0.0
2,11,26,0.0
2,11,27,0.0
2,11,28,0.0
2,11,29,0.0
2,11,30,0.0
2,11,31,0.0
2,11,32,0.0
2,11,33,0.0
2,11,34,0.0
2,11,35,0.0
2,11,36,0.0
2,11,37,0.0
2,11,38,0.0
2,11,39,0.0
2,11,40,0.0
2,11,41,0.0
2,11,42,0.0
2,11,43,0.0
2,11,44,0.0
2,11,45,0.0
2,11,46,0.0
2,11,47,0.0
2,11,48,0.0
2,11,49,0.0
2,11,50,0.0
2,11,51,0.0
2,11,52,0.0
2,11,53,0.0
2,11,54,0.0
2,11,55,0.0
2,11,56,0.0
2,11,57,0.0
2,11,58,0.0
2,11,59,0.0
2,11,60,0.0
2,11,61,0.0
2,11,62,0.0
2,11,63,0.0
2,11,64,0.0
2,11,65,0.0
2,11,66,0.0
2,11,67,0.0
2,11,68,0.0
2,11,69,0.0
2,11,70,0.0
2,11,71,0.0
2,11,72,0.0
2,11,73,0.0
2,11,74,0.0
2,11,75,0.0
2,11,76,0.0
2,11,77,0.0
2,11,78,0.0
2,11,79,0.0
2,11,80,0.0
2,11,81,0.0
2,11,82,0.0
2,11,83,0.0
2,11,84,0.0
2,11,85,0.0
2,11,86,0.0
2,11,87,0.0
2,11,88,0.0
2,11,89,0.0
2,11,90,0.0
2,11,91,0.0
2,11,92,0.0
2,11,93,0.0
2,11,94,0.0
2,11,95,0.0
2,11,96,0.0
2,11,97,0.0
2,11,98,0.0
2,11,99,0.0
2,12,0,0.0
2,12,1,0.0
2,12,2,0.0
2,12,3,0.0
2,12,4,0.0
2,12,5,0.0
2,12,6,0.0
2,12,7,0.0
2,12,8,0.0
2,12,9,0.0
2,12,10,0.0
2,12,11,0.0
2,12,12,0.0
2,12,13,0.0
2,12,14,0.0
2,12,15,0.0
2,12,16,0.0
2,12,17,0.0
2,12,18,0.0
2,12,19,0.0
2,12,20,0.0
2,12,21,0.0
2,12,22,0.0
2,12,23,0.0
2,12,24,0.0
2,12,25,0.0
2,12,26,0.0
2,12,27,0.0
2,12,28,0.0
2,12,29,0.0
2,12,30,0.0
2,12,31,0.0
2,12,32,0.0
2,12,33,0.0
2,12,34,0.0
2,12,35,0.0
2,12,36,0.0
2,12,37,0.0
2,12,38,0.0
2,12,39,0.0
2,12,40,0.0
2,12,41,0.0
2,12,42,0.0
2,12,43,0.0
2,12,44,0.0
2,12,45,0.0
2,12,46,0.0
2,12,47,0.0
2,12,48,0.0
2,12,49,0.0
2,12,50,0.0
2,12,51,0.0
2,12,52,0.0
2,12,53,0.0
2,12,54,0.0
2,12,55,0.0
2,12,56,0.0
2,12,57,0.0
2,12,58,0.0
2,12,59,0.0
2,12,60,0.0
2,12,61,0.0
2,12,62,0.0
2,12,63,0.0
2,12,64,0.0
2,12,65,0.0
2,12,66,0.0
2,12,67,0.0
2,12,68,0.0
2,12,69,0.0
2,12,70,0.0
2,12,71,0.0
2,12,72,0.0
2,12,73,0.0
2,12,74,0.0
2,12,75,0.0
2,12,76,0.0
2,12,77,0.0
2,12,78,0.0
2,12,79,0.0
2,12,80,0.0
2,12,81,0.0
2,12,82,0.0
2,12,83,0.0
2,12,84,0.0
2,12,85,0.0
2,12,86,0.0
2,12,87,0.0
2,12,88,0.0
2,12,89,0.0
2,12,90,0.0
2,12,91,0.0
2,12,92,0.0
2,12,93,0.0
2,12,94,0.0
2,12,95,0.0
2,12,96,0.0
2,12,97,0.0
2,12,98,0.0
2,12,99,0.0
2,13,0,0.0
2,13,1,0.0
2,13,2,0.0
2,13,3,0.0
2,13,4,0.0
2,13,5,0.0
2,13,6,0.0
2,13,7,0.0
2,13,8,0.0
2,13,9,0.0
2,13,10,0.0
2,13,11,0.0
2,13,12,0.0
2,13,13,0.0
2,13,14,0.0
2,13,15,0.0
2,13,16,0.0
2,13,17,0.0
2,13,18,0.0
2,13,19,0.0
2,13,20,0.0
2,13,21,0.0
2,13,22,0.0
2,13,23,0.0
2,13,24,0.0
2,13,25,0.0
2,13,26,0.0
2,13,27,0.0
2,13,28,0.0
2,13,29,0.0
2,13,30,0.0
2,13,31,0.0
2,13,32,0.0
2,13,33,0.0
2,13,34,0.0
2,13,35,0.0
2,13,36,0.0
2,13,37,0.0
2,13,38,0.0
2,13,39,0.0
2,13,40,0.0
2,13,41,0.0
2,13,42,0.0
2,13,43,0.0
2,13,44,0.0
2,13,45,0.0
2,13,46,0.0
2,13,47,0.0
2,13,48,0.0
2,13,49,0.0
2,13,50,0.0
2,13,51,0.0
2,13,52,0.0
2,13,53,0.0
2,13,54,0.0
2,13,55,0.0
2,13,56,0.0
2,13,57,0.0
2,13,58,0.0
2,13,59,0.0
2,13,60,0.0
2,13,61,0.0
2,13,62,0.0
2,13,63,0.0
2,13,64,0.0
2,13,65,0.0
2,13,66,0.0
2,13,67,0.0
2,13,68,0.0
2,13,69,0.0
2,13,70,0.0
2,13,71,0.0
2,13,72,0.0
2,13,73,0.0
2,13,74,0.0
2,13,75,0.0
2,13,76,0.0
2,13,77,0.0
2,13,78,0.0
2,13,79,0.0
2,13,80,0.0
2,13,81,0.0
2,13,82,0.0
2,13,83,0.0
2,13,84,0.0
2,13,85,0.0
2,13,86,0.0
2,13,87,0.0
2,13,88,0.0
2,13,89,0.0
2,13,90,0.0
2,13,91,0.0
2,13,92,0.0
2,13,93,0.0
2,13,94,0.0
2,13,95,0.0
2,13,96,0.0
2,13,97,0.0
2,13,98,0.0
2,13,99,0.0
2,14,0,0.0
2,14,1,0.0
2,14,2,0.0
2,14,3,0.0
2,14,4,0.0
2,14,5,0.0
2,14,6,0.0
2,14,7,0.0
2,14,8,0.0
2,14,9,0.0
2,14,10,0.0
2,14,11,0.0
2,14,12,0.0
2,14,13,0.0
2,14,14,0.0
2,14,15,0.0
2,14,16,0.0
2,14,17,0.0
2,14,18,0.0
2,14,19,0.0
2,14,20,0.0
2,14,21,0.0
2,14,22,0.0
2,14,23,0.0
2,14,24,0.0
2,14,25,0.0
2,14,26,0.0
2,14,27,0.0
2,14,28,0.0
2,14,29,0.0
2,14,30,0.0
2,14,31,0.0
2,14,32,0.0
2,14,33,0.0
2,14,34,0.0
2,14,35,0.0
2,14,36,0.0
2,14,37,0.0
2,14,38,0.0
2,14,39,0.0
2,14,40,0.0
2,14,41,0.0
2,14,42,0.0
2,14,43,0.0
2,14,44,0.0
2,14,45,0.0
2,14,46,0.0
2,14,47,0.0
2,14,48,0.0
2,14,49,0.0
2,14,50,0.0
2,14,51,0.0
2,14,52,0.0
2,14,53,0.0
2,14,54,0.0
2,14,55,0.0
2,14,56,0.0
2,14,57,0.0
2,14,58,0.0
2,14,59,0.0
2,14,60,0.0
2,14,61,0.0
2,14,62,0.0
2,14,63,0.0
2,14,64,0.0
2,14,65,0.0
2,14,66,0.0
2,14,67,0.0
2,14,68,0.0
2,14,69,0.0
2,14,70,0.0
2,14,71,0.0
2,14,72,0.0
2,14,73,0.0
2,14,74,0.0
2,14,75,0.0
2,14,76,0.0
2,14,77,0.0
2,14,78,0.0
2,14,79,0.0
2,14,80,0.0
2,14,81,0.0
2,14,82,0.0
2,14,83,0.0
2,14,84,0.0
2,14,85,0.0
2,14,86,0.0
2,14,87,0.0
2,14,88,0.0
2,14,89,0.0
2,14,90,0.0
2,14,91,0.0
2,14,92,0.0
2,14,93,0.0
2,14,94,0.0
2,14,95,0.0
2,14,96,0.0
2,14,97,0.0
2,14,98,0.0
2,14,99,0.0
2,15,0,0.0
2,15,1,0.0
2,15,2,0.0
2,15,3,0.0
2,15,4,0.0
2,15,5,0.0
2,15,6,0.0
2,15,7,0.0
2,15,8,0.0
2,15,9,0.0
2,15,10,0.0
2,15,11,0.0
2,15,12,0.0
2,15,13,0.0
2,15,14,0.0
2,15,15,0.0
2,15,16,0.0
2,15,17,0.0
2,15,18,0.0
2,15,19,0.0
2,15,20,0.0
2,15,21,0.0
2,15,22,0.0
2,15,23,0.0
2,15,24,0.0
2,15,25,0.0
2,15,26,0.0
2,15,27,0.0
2,15,28,0.0
2,15,29,0.0
2,15,30,0.0
2,15,31,0.0
2,15,32,0.0
2,15,33,0.0
2,15,34,0.0
2,15,35,0.0
2,15,36,0.0
2,15,37,0.0
2,15,38,0.0
2,15,39,0.0
2,15,40,0.0
2,15,41,0.0
2,15,42,0.0
2,15,43,0.0
2,15,44,0.0
2,15,45,0.0
2,15,46,0.0
2,15,47,0.0
2,15,48,0.0
2,15,49,0.0
2,15,50,0.0
2,15,51,0.0
2,15,52,0.0
2,15,53,0.0
2,15,54,0.0
2,15,55,0.0
2,15,56,0.0
2,15,57,0.0
2,15,58,0.0
2,15,59,0.0
2,15,60,0.0
2,15,61,0.0
2,15,62,0.0
2,15,63,0.0
2,15,64,0.0
2,15,65,0.0
2,15,66,0.0
2,15,67,0.0
2,15,68,0.0
2,15,69,0.0
2,15,70,0.0
2,15,71,0.0
2,15,72,0.0
2,15,73,0.0
2,15,74,0.0
2,15,75,0.0
2,15,76,0.0
2,15,77,0.0
2,15,78,0.0
2,15,79,0.0
2,15,80,0.0
2,15,81,0.0
2,15,82,0.0
2,15,83,0.0
2,15,84,0.0
2,15,85,0.0
2,15,86,0.0
2,15,87,0.0
2,15,88,0.0
2,15,89,0.0
2,15,90,0.0
2,15,91,0.0
2,15,92,0.0
2,15,93,0.0
2,15,94,0.0
2,15,95,0.0
2,15,96,0.0
2,15,97,0.0
2,15,98,0.0
2,15,99,0.0
2,16,0,0.0
2,16,1,0.0
2,16,2,0.0
2,16,3,0.0
2,16,4,0.0
2,16,5,0.0
2,16,6,0.0
2,16,7,0.0
2,16,8,0.0
2,16,9,0.0
2,16,10,0.0
2,16,11,0.0
2,16,12,0.0
2,16,13,0.0
2,16,14,0.0
2,16,15,0.0
2,16,16,0.0
2,16,17,0.0
2,16,18,0.0
2,16,19,0.0
2,16,20,0.0
2,16,21,0.0
2,16,22,0.0
2,16,23,0.0
2,16,24,0.0
2,16,25,0.0
2,16,26,0.0
2,16,27,0.0
2,16,28,0.0
2,16,29,0.0
2,16,30,0.0
2,16,31,0.0
2,16,32,0.0
2,16,33,0.0
2,16,34,0.0
2,16,35,0.0
2,16,36,0.0
2,16,37,0.0
2,16,38,0.0
2,16,39,0.0
2,16,40,0.0
2,16,41,0.0
2,16,42,0.0
2,16,43,0.0
2,16,44,0.0
2,16,45,0.0
2,16,46,0.0
2,16,47,0.0
2,16,48,0.0
2,16,49,0.0
2,16,50,0.0
2,16,51,0.0
2,16,52,0.0
2,16,53,0.0
2,16,54,0.0
2,16,55,0.0
2,16,56,0.0
2,16,57,0.0
2,16,58,0.0
2,16,59,0.0
2,16,60,0.0
2,16,61,0.0
2,16,62,0.0
2,16,63,0.0
2,16,64,0.0
2,16,65,0.0
2,16,66,0.0
2,16,67,0.0
2,16,68,0.0
2,16,69,0.0
2,16,70,0.0
2,16,71,0.0
2,16,72,0.0
2,16,73,0.0
2,16,74,0.0
2,16,75,0.0
2,16,76,0.0
2,16,77,0.0
2,16,78,0.0
2,16,79,0.0
2,16,80,0.0
2,16,81,0.0
2,16,82,0.0
2,16,83,0.0
2,16,84,0.0
2,16,85,0.0
2,16,86,0.0
2,16,87,0.0
2,16,88,0.0
2,16,89,0.0
2,16,90,0.0
2,16,91,0.0
2,16,92,0.0
2,16,93,0.0
2,16,94,0.0
2,16,95,0.0
2,16,96,0.0
2,16,97,0.0
2,16,98,0.0
2,16,99,0.0
2,17,0,0.0
2,17,1,0.0
2,17,2,0.0
2,17,3,0.0
2,17,4,0.0
2,17,5,0.0
2,17,6,0.0
2,17,7,0.0
2,17,8,0.0
2,17,9,0.0
2,17,10,0.0
2,17,11,0.0
2,17,12,0.0
2,17,13,0.0
2,17,14,0.0
2,17,15,0.0
2,17,16,0.0
2,17,17,0.0
2,17,18,0.0
2,17,19,0.0
2,17,20,0.0
2,17,21,0.0
2,17,22,0.0
2,17,23,0.0
2,17,24,0.0
2,17,25,0.0
2,17,26,0.0
2,17,27,0.0
2,17,28,0.0
2,17,29,0.0
2,17,30,0.0
2,17,31,0.0
2,17,32,0.0
2,17,33,0.0
2,17,34,0.0
2,17,35,0.0
2,17,36,0.0
2,17,37,0.0
2,17,38,0.0
2,17,39,0.0
2,17,40,0.0
2,17,41,0.0
2,17,42,0.0
2,17,43,0.0
2,17,44,0.0
2,17,45,0.0
2,17,46,0.0
2,17,47,0.0
2,17,48,0.0
2,17,49,0.0
2,17,50,0.0
2,17,51,0.0
2,17,52,0.0
2,17,53,0.0
2,17,54,0.0
2,17,55,0.0
2,17,56,0.0
2,17,57,0.0
2,17,58,0.0
2,17,59,0.0
2,17,60,0.0
2,17,61,0.0
2,17,62,0.0
2,17,63,0.0
2,17,64,0.0
2,17,65,0.0
2,17,66,0.0
2,17,67,0.0
2,17,68,0.0
2,17,69,0.0
2,17,70,0.0
2,17,71,0.0
2,17,72,0.0
2,17,73,0.0
2,17,74,0.0
2,17,75,0.0
2,17,76,0.0
2,17,77,0.0
2,17,78,0.0
2,17,79,0.0
2,17,80,0.0
2,17,81,0.0
2,17,82,0.0
2,17,83,0.0
2,17,84,0.0
2,17,85,0.0
2,17,86,0.0
2,17,87,0.0
2,17,88,0.0
2,17,89,0.0
2,17,90,0.0
2,17,91,0.0
2,17,92,0.0
2,17,93,0.0
2,17,94,0.0
2,17,95,0.0
2,17,96,0.0
2,17,97,0.0
2,17,98,0.0
2,17,99,0.0
2,18,0,0.0
2,18,1,0.0
2,18,2,0.0
2,18,3,0.0
2,18,4,0.0
2,18,5,0.0
2,18,6,0.0
2,18,7,0.0
2,18,8,0.0
2,18,9,0.0
2,18,10,0.0
2,18,11,0.0
2,18,12,0.0
2,18,13,0.0
2,18,14,0.0
2,18,15,0.0
2,18,16,0.0
2,18,17,0.0
2,18,18,0.0
2,18,19,0.0
2,18,20,0.0
2,18,21,0.0
2,18,22,0.0
2,18,23,0.0
2,18,24,0.0
2,18,25,0.0
2,18,26,0.0
2,18,27,0.0
2,18,28,0.0
2,18,29,0.0
2,18,30,0.0
2,18,31,0.0
2,18,32,0.0
2,18,33,0.0
2,18,34,0.0
2,18,35,0.0
2,18,36,0.0
2,18,37,0.0
2,18,38,0.0
2,18,39,0.0
2,18,40,0.0
2,18,41,0.0
2,18,42,0.0
2,18,43,0.0
2,18,44,0.0
2,18,45,0.0
2,18,46,0.0
2,18,47,0.0
2,18,48,0.0
2,18,49,0.0
2,18,50,0.0
2,18,51,0.0
2,18,52,0.0
2,18,53,0.0
2,18,54,0.0
2,18,55,0.0
2,18,56,0.0
2,18,57,0.0
2,18,58,0.0
2,18,59,0.0
2,18,60,0.0
2,18,61,0.0
2,18,62,0.0
2,18,63,0.0
2,18,64,0.0
2,18,65,0.0
2,18,66,0.0
2,18,67,0.0
2,18,68,0.0
2,18,69,0.0
2,18,70,0.0
2,18,71,0.0
2,18,72,0.0
2,18,73,0.0
2,18,74,0.0
2,18,75,0.0
2,18,76,0.0
2,18,77,0.0
2,18,78,0.0
2,18,79,0.0
2,18,80,0.0
2,18,81,0.0
2,18,82,0.0
2,18,83,0.0
2,18,84,0.0
2,18,85,0.0
2,18,86,0.0
2,18,87,0.0
2,18,88,0.0
2,18,89,0.0
2,18,90,0.0
2,18,91,0.0
2,18,92,0.0
2,18,93,0.0
2,18,94,0.0
2,18,95,0.0
2,18,96,0.0
2,18,97,0.0
2,18,98,0.0
2,18,99,0.0
2,19,0,0.0
2,19,1,0.0
2,19,2,0.0
2,19,3,0.0
2,19,4,0.0
2,19,5,0.0
2,19,6,0.0
2,19,7,0.0
2,19,8,0.0
2,19,9,0.0
2,19,10,0.0
2,19,11,0.0
2,19,12,0.0
2,19,13,0.0
2,19,14,0.0
2,19,15,0.0
2,19,16,0.0
2,19,17,0.0
2,19,18,0.0
2,19,19,0.0
2,19,20,0.0
2,19,21,0.0
2,19,22,0.0
2,19,23,0.0
2,19,24,0.0
2,19,25,0.0
2,19,26,0.0
2,19,27,0.0
2,19,28,0.0
2,19,29,0.0
2,19,30,0.0
2,19,31,0.0
2,19,32,0.0
2,19,33,0.0
2,19,34,0.0
2,19,35,0.0
2,19,36,0.0
2,19,37,0.0
2,19,38,0.0
2,19,39,0.0
2,19,40,0.0
2,19,41,0.0
2,19,42,0.0
2,19,43,0.0
2,19,44,0.0
2,19,45,0.0
2,19,46,0.0
2,19,47,0.0
2,19,48,0.0
2,19,49,0.0
2,19,50,0.0
2,19,51,0.0
2,19,52,0.0
2,19,53,0.0
2,19,54,0.0
2,19,55,0.0
2,19,56,0.0
2,19,57,0.0
2,19,58,0.0
2,19,59,0.0
2,19,60,0.0
2,19,61,0.0
2,19,62,0.0
2,19,63,0.0
2,19,64,0.0
2,19,65,0.0
2,19,66,0.0
2,19,67,0.0
2,19,68,0.0
2,19,69,0.0
2,19,70,0.0
2,19,71,0.0
2,19,72,0.0
2,19,73,0.0
2,19,74,0.0
2,19,75,0.0
2,19,76,0.0
2,19,77,0.0
2,19,78,0.0
2,19,79,0.0
2,19,80,0.0
2,19,81,0.0
2,19,82,0.0
2,19,83,0.0
2,19,84,0.0
2,19,85,0.0
2,19,86,0.0
2,19,87,0.0
2,19,88,0.0
2,19,89,0.0
2,19,90,0.0
2,19,91,0.0
2,19,92,0.0
2,19,93,0.0
2,19,94,0.0
2,19,95,0.0
2,19,96,0.0
2,19,97,0.0
2,19,98,0.0
2,19,99,0.0
2,20,0,31.0
2,20,1,31.0
2,20,2,17.0
2,20,3,0.0
2,20,4,0.0
2,20,5,27.0
2,20,6,34.0
2,20,7,33.0
2,20,8,20.0
2,20,9,31.0
2,20,10,0.0
2,20,11,40.0
2,20,12,12.0
2,20,13,29.0
2,20,14,0.0
2,20,15,18.0
2,20,16,0.0
2,20,17,38.0
2,20,18,30.0
2,20,19,0.0
2,20,20,31.0
2,20,21,30.0
2,20,22,40.0
2,20,23,29.0
2,20,24,13.0
2,20,25,36.0
2,20,26,34.0
2,20,27,28.0
2,20,28,40.0
2,20,29,8.0
2,20,30,38.0
2,20,31,34.0
2,20,32,37.0
2,20,33,39.0
2,20,34,34.0
2,20,35,30.0
2,20,36,32.0
2,20,37,0.0
2,20,38,31.0
2,20,39,34.0
2,20,40,39.0
2,20,41,7.0
2,20,42,37.0
2,20,43,35.0
2,20,44,6.0
2,20,45,0.0
2,20,46,38.0
2,20,47,29.0
2,20,48,36.0
2,20,49,3.0
2,20,50,35.0
2,20,51,30.0
2,20,52,0.0
2,20,53,32.0
2,20,54,33.0
2,20,55,11.0
2,20,56,34.0
2,20,57,29.0
2,20,58,38.0
2,20,59,36.0
2,20,60,38.0
2,20,61,39.0
2,20,62,10.0
2,20,63,38.0
2,20,64,25.0
2,20,65,40.0
2,20,66,0.0
2,20,67,33.0
2,20,68,0.0
2,20,69,40.0
2,20,70,36.0
2,20,71,19.0
2,20,72,38.0
2,20,73,35.0
2,20,74,0.0
2,20,75,33.0
2,20,76,5.0
2,20,77,0.0
2,20,78,27.0
2,20,79,11.0
2,20,80,0.0
2,20,81,34.0
2,20,82,36.0
2,20,83,33.0
2,20,84,0.0
2,20,85,35.0
2,20,86,0.0
2,20,87,10.0
2,20,88,32.0
2,20,89,29.0
2,20,90,28.0
2,20,91,28.0
2,20,92,0.0
2,20,93,37.0
2,20,94,35.0
2,20,95,0.0
2,20,96,38.0
2,20,97,39.0
2,20,98,25.0
2,20,99,29.0
2,21,0,0.0
2,21,1,0.0
2,21,2,0.0
2,21,3,0.0
2,21,4,0.0
2,21,5,0.0
2,21,6,0.0
2,21,7,0.0
2,21,8,1.0
2,21,9,0.0
2,21,10,0.0
2,21,11,1.0
2,21,12,1.0
2,21,13,0.0
2,21,14,0.0
2,21,15,0.0
2,21,16,0.0
2,21,17,0.0
2,21,18,0.0
2,21,19,0.0
2,21,20,1.0
2,21,21,0.0
2,21,22,0.0
2,21,23,1.0
2,21,24,0.0
2,21,25,0.0
2,21,26,1.0
2,21,27,0.0
2,21,28,0.0
2,21,29,0.0
2,21,30,0.0
2,21,31,0.0
2,21,32,0.0
2,21,33,0.0
2,21,34,0.0
2,21,35,0.0
2,21,36,0.0
2,21,37,1.0
2,21,38,0.0
2,21,39,1.0
2,21,40,1.0
2,21,41,0.0
2,21,42,0.0
2,21,43,0.0
2,21,44,0.0
2,21,45,0.0
2,21,46,1.0
2,21,47,1.0
2,21,48,0.0
2,21,49,1.0
2,21,50,0.0
2,21,51,1.0
2,21,52,0.0
2,21,53,0.0
2,21,54,0.0
2,21,55,1.0
2,21,56,0.0
2,21,57,1.0
2,21,58,0.0
2,21,59,0.0
2,21,60,1.0
2,21,61,0.0
2,21,62,0.0
2,21,63,1.0
2,21,64,0.0
2,21,65,0.0
2,21,66,1.0
2,21,67,0.0
2,21,68,0.0
2,21,69,0.0
2,21,70,1.0
2,21,71,0.0
2,21,72,0.0
2,21,73,0.0
2,21,74,1.0
2,21,75,0.0
2,21,76,0.0
2,21,77,0.0
2,21,78,0.0
2,21,79,0.0
2,21,80,0.0
2,21,81,0.0
2,21,82,1.0
2,21,83,1.0
2,21,84,0.0
2,21,85,1.0
2,21,86,0.0
2,21,87,0.0
2,21,88,0.0
